Date,Open
2024-01-26,101.570000
2024-01-29,102.879997
2024-01-30,103.339996
2024-01-31,104.089996
2024-02-01,101.900002
2024-02-02,100.879997
2024-02-05,100.500000
2024-02-06,99.500000
2024-02-07,102.389999
2024-02-08,104.430000
2024-02-09,103.800003
2024-02-12,104.739998
2024-02-13,104.989998
2024-02-14,104.820000
2024-02-15,107.019997
2024-02-16,104.629997
2024-02-20,103.129997
2024-02-21,103.349998
2024-02-22,105.800003
2024-02-23,105.260002
2024-02-26,105.309998
2024-02-27,104.830002
2024-02-28,104.099998
2024-02-29,104.980003
2024-03-01,103.870003
2024-03-04,101.650002
2024-03-05,99.000000
2024-03-06,100.000000
2024-03-07,97.989998
2024-03-08,98.489998
2024-03-11,99.900002
2024-03-12,100.790001
2024-03-13,100.610001
2024-03-14,102.199997
2024-03-15,100.300003
2024-03-18,98.980003
2024-03-19,98.500000
2024-03-20,99.449997
2024-03-21,100.440002
2024-03-22,93.849998
2024-03-25,94.070000
2024-03-26,93.739998
2024-03-27,93.269997
2024-03-28,94.370003
2024-04-01,93.809998
2024-04-02,91.760002
2024-04-03,91.010002
2024-04-04,90.949997
2024-04-05,89.150002
2024-04-08,89.110001
2024-04-09,90.000000
2024-04-10,89.900002
2024-04-11,91.230003
2024-04-12,92.010002
2024-04-15,93.589996
2024-04-16,93.040001
2024-04-17,94.610001
2024-04-18,95.160004
2024-04-19,95.419998
2024-04-22,94.629997
2024-04-23,94.370003
2024-04-24,94.099998
2024-04-25,94.000000
2024-04-26,94.589996
2024-04-29,94.440002
2024-04-30,92.910004
2024-05-01,91.809998
2024-05-02,91.330002
2024-05-03,93.089996
2024-05-06,92.809998
2024-05-07,94.080002
2024-05-08,93.120003
2024-05-09,93.639999
2024-05-10,93.070000
2024-05-13,91.269997
2024-05-14,92.989998
2024-05-15,92.290001
2024-05-16,91.690002
2024-05-17,92.010002
2024-05-20,92.250000
2024-05-21,91.570000
2024-05-22,91.949997
2024-05-23,92.449997
2024-05-24,91.769997
